index,Arrival_Date,Depart_Date,Time_In_System_Seconds,Queue_Length_Before_Join,Left_Early,Interarrival_Times_Seconds,Actual_Service_Time_Seconds
50,2023-04-03 12:20:17.293537,2023-04-03 12:20:33.030853,15.737315893173218,0,False,37.588379,15.737315893173218
51,2023-04-03 12:20:54.881916,2023-04-03 12:21:08.129126,13.247210025787354,0,False,67.028016,13.247210025787354
52,2023-04-03 12:22:01.909932,2023-04-03 12:22:15.662548,13.752615928649902,0,False,22.696306,13.752615928649902
53,2023-04-03 12:22:24.606238,2023-04-03 12:22:31.811843,7.2056052684783936,0,False,21.898456,7.2056052684783936
54,2023-04-03 12:22:46.504694,2023-04-03 12:23:27.864743,41.36004900932312,0,False,51.049619,41.36004900932312
55,2023-04-03 12:23:37.554313,2023-04-03 12:23:42.956889,5.402576208114624,0,False,2.5678229999999997,5.402576208114624
56,2023-04-03 12:23:40.122136,2023-04-03 12:23:56.678091,16.555954933166504,1,False,27.584732,28.72246503829956
57,2023-04-03 12:24:07.706868,2023-04-03 12:24:36.429333,28.72246503829956,0,False,33.921765,26.658791065216064
58,2023-04-03 12:24:41.628633,2023-04-03 12:25:08.287424,26.658791065216064,0,False,37.410817,6.514827013015747
59,2023-04-03 12:25:19.039450,2023-04-03 12:25:25.554277,6.514827013015747,0,False,11.418374,24.09219098091125
60,2023-04-03 12:25:30.457824,2023-04-03 12:25:54.550015,24.09219098091125,0,False,27.888737,18.21226906776428
61,2023-04-03 12:25:58.346561,2023-04-03 12:26:16.558830,18.21226906776428,0,False,25.361427,11.579504013061523
62,2023-04-03 12:26:23.707988,2023-04-03 12:26:35.287492,11.579504013061523,0,False,17.804338,25.006521940231323
63,2023-04-03 12:26:41.512326,2023-04-03 12:27:06.518848,25.006521940231323,0,False,22.897553,16.058992862701416
64,2023-04-03 12:27:04.409879,2023-04-03 12:27:11.314977,6.905097961425781,1,False,8.741151,11.996642827987673
65,2023-04-03 12:27:13.151030,2023-04-03 12:27:29.210023,16.058992862701416,0,False,19.475727,6.712793111801148
66,2023-04-03 12:27:32.626757,2023-04-03 12:27:44.623400,11.996642827987673,0,False,18.281362,28.62856698036194
67,2023-04-03 12:27:50.908119,2023-04-03 12:27:57.620912,6.712793111801148,0,False,8.454751,11.307858943939207
68,2023-04-03 12:27:59.362870,2023-04-03 12:28:27.991437,28.62856698036194,0,False,30.508745,16.220468997955322
69,2023-04-03 12:28:29.871615,2023-04-03 12:28:41.179474,11.307858943939207,0,False,13.391985,8.623074054718018
70,2023-04-03 12:28:43.263600,2023-04-03 12:28:59.484069,16.220468997955322,0,False,24.547057,23.93816089630127
71,2023-04-03 12:29:07.810657,2023-04-03 12:29:16.433731,8.623074054718018,0,False,45.361016,9.530439853668211
72,2023-04-03 12:29:53.171673,2023-04-03 12:30:17.109834,23.93816089630127,0,False,68.628851,10.83519983291626
73,2023-04-03 12:31:01.800524,2023-04-03 12:31:11.330964,9.530439853668211,0,False,59.525268,16.641366004943848
74,2023-04-03 12:32:01.325792,2023-04-03 12:32:12.160992,10.83519983291626,0,False,33.92764,31.44872784614563
75,2023-04-03 12:32:35.253432,2023-04-03 12:32:51.894798,16.641366004943848,0,False,111.849869,22.17877197265625
76,2023-04-03 12:34:27.103301,2023-04-03 12:34:58.552029,31.44872784614563,0,False,33.025353,17.198683977127075
77,2023-04-03 12:35:00.128654,2023-04-03 12:35:22.307426,22.17877197265625,0,False,3.600119,12.77711796760559
78,2023-04-03 12:35:03.728773,2023-04-03 12:35:24.002356,20.27358293533325,1,False,22.980914,9.578968048095703
79,2023-04-03 12:35:26.709687,2023-04-03 12:35:43.908371,17.198683977127075,0,False,1.679577,27.6141459941864
80,2023-04-03 12:35:28.389264,2023-04-03 12:35:46.831779,18.4425151348114,1,False,20.627706,19.856225967407227
81,2023-04-03 12:35:49.016970,2023-04-03 12:36:01.794088,12.77711796760559,0,False,1.897879,14.0637309551239
82,2023-04-03 12:35:50.914849,2023-04-03 12:36:04.040475,13.125625848770142,1,False,15.235358,13.387723922729492
83,2023-04-03 12:36:06.150207,2023-04-03 12:36:15.729175,9.578968048095703,0,False,1.495255,21.05190110206604
84,2023-04-03 12:36:07.645462,2023-04-03 12:36:25.169375,17.52391290664673,1,False,12.772621000000001,35.70698881149292
85,2023-04-03 12:36:20.418083,2023-04-03 12:36:28.552015,8.133931875228882,1,False,9.84991,13.52154016494751
86,2023-04-03 12:36:30.267993,2023-04-03 12:36:57.882139,27.6141459941864,0,False,8.197144,43.14846706390381
87,2023-04-03 12:36:38.465137,2023-04-03 12:37:06.812011,28.346873998641968,1,False,22.737079,17.631103038787842
88,2023-04-03 12:37:01.202216,2023-04-03 12:37:17.181076,15.978860139846802,1,False,7.311761,93.26837086677553
89,2023-04-03 12:37:08.513977,2023-04-03 12:37:23.737558,15.223581075668337,1,False,17.104725,32.660834074020386
90,2023-04-03 12:37:25.618702,2023-04-03 12:37:45.474928,19.856225967407227,0,False,2.8295630000000003,44.87328100204468
91,2023-04-03 12:37:28.448265,2023-04-03 12:37:51.420601,22.972336053848267,1,False,10.865675,17.97832179069519
92,2023-04-03 12:37:39.313940,2023-04-03 12:38:01.282184,21.968243837356567,2,False,18.192192,38.012357234954834
93,2023-04-03 12:37:57.506132,2023-04-03 12:38:15.900216,18.394084215164185,1,False,29.553092,56.6318302154541
94,2023-04-03 12:38:27.059224,2023-04-03 12:38:41.122955,14.0637309551239,0,False,9.467511,4.902600288391113
95,2023-04-03 12:38:36.526735,2023-04-03 12:38:51.901105,15.374369859695436,1,False,27.316718,24.886970043182373
96,2023-04-03 12:39:03.843453,2023-04-03 12:39:17.231177,13.387723922729492,0,False,14.97083,44.13672304153442
97,2023-04-03 12:39:18.814283,2023-04-03 12:39:39.866184,21.05190110206604,0,False,23.751246,7.884047985076904
98,2023-04-03 12:39:42.565529,2023-04-03 12:40:18.272518,35.70698881149292,0,False,39.420317,44.91333889961243
99,2023-04-03 12:40:21.985846,2023-04-03 12:40:35.507386,13.52154016494751,0,False,42.379921,27.58755826950073
100,2023-04-03 12:41:04.365767,2023-04-03 12:41:47.514234,43.14846706390381,0,False,0.845629,50.25073313713074
0,2023-04-04 11:38:34.999239,2023-04-04 11:38:52.630342,17.631103038787842,0,False,43.625792,20.897213459014893
1,2023-04-04 11:38:35.844868,2023-04-04 11:38:53.105244,17.26037573814392,1,False,17.010338,41.48458480834961
2,2023-04-04 11:39:19.470660,2023-04-04 11:40:52.739031,93.26837086677553,0,False,33.827074,24.190333366394043
3,2023-04-04 11:39:36.480998,2023-04-04 11:41:09.488123,93.00712513923644,1,False,31.180591,31.20474576950073
4,2023-04-04 11:40:10.308072,2023-04-04 11:41:21.276591,70.96851921081543,2,False,6.394718,31.93977427482605
5,2023-04-04 11:40:41.488663,2023-04-04 11:41:52.098691,70.61002802848816,3,False,0.702986,15.896199226379396
6,2023-04-04 11:40:47.883381,2023-04-04 11:42:18.401509,90.518128156662,4,False,0.602314,29.728785037994385
7,2023-04-04 11:40:48.586367,2023-04-04 11:42:35.377860,106.79149317741394,5,False,58.7747,42.61357760429382
8,2023-04-04 11:40:49.188681,2023-04-04 11:42:50.620872,121.43219113349916,6,False,134.084348,21.469889879226685
9,2023-04-04 11:41:47.963381,2023-04-04 11:42:58.469457,70.50607585906982,4,False,0.537528,15.129281997680664
10,2023-04-04 11:44:02.047729,2023-04-04 11:44:34.708563,32.660834074020386,0,False,3.478132,13.944786548614502
11,2023-04-04 11:44:02.585257,2023-04-04 11:45:14.249284,71.66402697563171,1,False,31.504929,13.992610454559326
12,2023-04-04 11:44:06.063389,2023-04-04 11:45:14.676762,68.61337327957153,2,False,12.806324,19.66819787025452
13,2023-04-04 11:44:37.568318,2023-04-04 11:45:39.135049,61.566730976104736,2,False,65.689911,15.637459993362429
14,2023-04-04 11:44:50.374642,2023-04-04 11:45:50.569238,60.1945960521698,3,False,1.762104,25.096717357635494
15,2023-04-04 11:45:56.064553,2023-04-04 11:46:40.937834,44.87328100204468,0,False,28.191488,56.877697229385376
16,2023-04-04 11:45:57.826657,2023-04-04 11:47:05.515402,67.68874502182007,1,False,3.823506,31.444611072540283
17,2023-04-04 11:46:26.018145,2023-04-04 11:47:07.338398,41.320252895355225,2,False,0.809626,25.712602376937863
18,2023-04-04 11:46:29.841651,2023-04-04 11:47:27.167928,57.32627701759338,3,False,21.249766,15.850566387176514
19,2023-04-04 11:46:30.651277,2023-04-04 11:48:16.973840,106.32256269454956,4,False,5.614215,13.451866388320925
20,2023-04-04 11:46:51.901043,2023-04-04 11:48:17.361519,85.46047616004944,4,False,0.791093,24.60653591156006
21,2023-04-04 11:46:57.515258,2023-04-04 11:48:17.783286,80.26802802085876,5,False,32.529378,16.152443885803223
22,2023-04-04 11:46:58.306351,2023-04-04 11:48:22.803721,84.49736976623535,6,False,0.368887,22.404781103134155
23,2023-04-04 11:47:30.835729,2023-04-04 11:48:23.248039,52.4123101234436,4,False,32.892132,38.88825607299805
24,2023-04-04 11:47:31.204616,2023-04-04 11:48:32.448285,61.24366903305054,5,False,4.341733,13.036437749862673
25,2023-04-04 11:48:04.096748,2023-04-04 11:48:35.260352,31.16360378265381,6,False,21.052037,20.41911292076111
26,2023-04-04 11:48:08.438481,2023-04-04 11:48:57.508995,49.07051420211792,7,False,22.540536,22.48314094543457
27,2023-04-04 11:48:29.490518,2023-04-04 11:48:58.394992,28.904474020004272,3,False,26.904401,15.754013061523438
28,2023-04-04 11:48:52.031054,2023-04-04 11:49:21.565026,29.533972024917603,2,False,16.931226,12.88488507270813
29,2023-04-04 11:49:18.935455,2023-04-04 11:50:36.211554,77.27609896659851,1,False,54.561121,26.651093006134037
30,2023-04-04 11:49:35.866681,2023-04-04 11:50:51.186228,75.3195469379425,1,False,1.112025,19.624260902404785
31,2023-04-04 11:50:30.427802,2023-04-04 11:50:57.150060,26.72225785255432,2,False,10.157508,17.78681707382202
32,2023-04-04 11:50:31.539827,2023-04-04 11:51:47.243598,75.70377111434937,3,False,22.960933,31.622484922409058
33,2023-04-04 11:50:41.697335,2023-04-04 11:52:02.855999,81.1586639881134,3,False,0.686462,17.357475757598877
34,2023-04-04 11:51:04.658268,2023-04-04 11:52:03.932192,59.273924112319946,2,False,0.799812,14.981842041015623
35,2023-04-04 11:51:05.344730,2023-04-04 11:52:04.867541,59.52281093597412,3,False,28.198201,36.5217170715332
36,2023-04-04 11:51:06.144542,2023-04-04 11:52:38.371510,92.22696805000304,4,False,9.921179,12.427863121032717
37,2023-04-04 11:51:34.342743,2023-04-04 11:52:40.001489,65.65874576568604,5,False,42.766499,15.534920930862429
38,2023-04-04 11:51:44.263922,2023-04-04 11:52:47.787933,63.52401089668274,6,False,0.471705,18.92454195022583
39,2023-04-04 11:52:27.030421,2023-04-04 11:53:06.913733,39.88331198692322,3,False,7.443393,22.26981806755066
40,2023-04-04 11:52:27.502126,2023-04-04 11:53:15.093702,47.59157586097717,4,False,7.150894,28.967580318450928
41,2023-04-04 11:52:34.945519,2023-04-04 11:53:19.856406,44.91088676452637,5,False,15.000291,20.22292399406433
42,2023-04-04 11:52:42.096413,2023-04-04 11:53:30.182428,48.08601498603821,4,False,18.695579,9.665881872177124
43,2023-04-04 11:52:57.096704,2023-04-04 11:53:47.934440,50.83773589134216,4,False,0.717622,43.72772192955017
44,2023-04-04 11:53:15.792283,2023-04-04 11:54:11.396732,55.60444903373718,3,False,43.38377,22.537230014801025
45,2023-04-04 11:53:16.509905,2023-04-04 11:54:37.564204,81.05429911613464,4,False,1.053747,19.033607959747314
46,2023-04-04 11:53:59.893675,2023-04-04 11:54:57.187503,57.29382801055908,2,False,0.80285,24.69739890098572
47,2023-04-04 11:54:00.947422,2023-04-04 11:55:09.784504,68.83708214759827,3,False,3.402199,18.647881984710693
48,2023-04-04 11:54:01.750272,2023-04-04 11:55:10.308463,68.5581910610199,4,False,14.300908,16.53476619720459
49,2023-04-04 11:54:05.152471,2023-04-04 11:55:10.938967,65.78649592399597,5,False,26.634474,19.79670786857605
50,2023-04-04 11:54:19.453379,2023-04-04 11:55:11.441080,51.98770093917847,5,False,1.091436,17.96620798110962
51,2023-04-04 11:54:46.087853,2023-04-04 11:55:26.544320,40.456467151641846,5,False,4.240437,26.29179811477661
52,2023-04-04 11:54:47.179289,2023-04-04 11:55:27.082779,39.90348982810974,6,False,0.454641,17.599172115325928
53,2023-04-04 11:54:51.419726,2023-04-04 11:55:47.921605,56.5018789768219,7,False,0.507267,53.635318994522095
54,2023-04-04 11:54:51.874367,2023-04-04 11:55:48.293635,56.4192681312561,8,False,0.472896,17.0532329082489
55,2023-04-04 11:54:52.381634,2023-04-04 11:55:48.662485,56.28085088729858,9,False,20.334662,31.44110417366028
56,2023-04-04 11:54:52.854530,2023-04-04 11:55:49.056704,56.20217394828797,10,False,2.273529,20.10816073417664
57,2023-04-04 11:55:13.189192,2023-04-04 11:55:53.331020,40.141828298568726,6,False,45.166452,11.452054023742676
58,2023-04-04 11:55:15.462721,2023-04-04 11:56:03.876843,48.4141218662262,7,False,34.870001,21.608803033828732
59,2023-04-04 11:56:00.629173,2023-04-04 11:56:46.604370,45.975196838378906,1,False,24.882345,16.374591827392578
60,2023-04-04 11:56:35.499174,2023-04-04 11:57:15.587135,40.08796119689941,1,False,58.541259,13.79243302345276
61,2023-04-04 11:57:00.381519,2023-04-04 11:57:31.510798,31.129278898239136,1,False,28.954992,10.158417224884031
62,2023-04-04 11:57:58.922778,2023-04-04 11:58:16.901100,17.97832179069519,0,False,0.311972,3.6119327545166016
63,2023-04-04 11:58:27.877770,2023-04-04 11:59:05.890127,38.012357234954834,0,False,7.2674009999999996,11.90227508544922
64,2023-04-04 11:58:28.189742,2023-04-04 11:59:41.355519,73.16577696800232,1,False,5.310175,18.563309907913208
65,2023-04-04 11:58:35.457143,2023-04-04 11:59:42.729099,67.27195596694946,2,False,13.33644,36.54802918434143
66,2023-04-04 11:58:40.767318,2023-04-04 11:59:54.076855,73.30953693389893,3,False,82.22689,29.3314220905304
67,2023-04-04 11:58:54.103758,2023-04-04 11:59:54.373873,60.27011489868164,4,False,8.010027,16.097877979278564
68,2023-04-04 12:00:16.330648,2023-04-04 12:01:12.962478,56.6318302154541,0,False,0.412357,11.85526180267334
69,2023-04-04 12:00:24.340675,2023-04-04 12:02:09.321999,104.98132395744324,1,False,2.089144,19.63316512107849
70,2023-04-04 12:00:24.753032,2023-04-04 12:02:10.895780,106.1427481174469,2,False,0.2648,18.150962829589844
71,2023-04-04 12:00:26.842176,2023-04-04 12:02:34.639146,127.79697012901306,3,False,28.033109,16.124356746673584
72,2023-04-04 12:00:27.106976,2023-04-04 12:02:36.089841,128.98286485671997,4,False,0.40728,22.031948804855347
73,2023-04-04 12:00:55.140085,2023-04-04 12:02:37.759392,102.6193070411682,5,False,13.362771,20.80001163482666
74,2023-04-04 12:00:55.547365,2023-04-04 12:02:39.534594,103.98722887039185,6,False,0.436913,37.550987005233765
75,2023-04-04 12:01:08.910136,2023-04-04 12:02:50.418066,101.5079300403595,7,False,34.611358,24.20864725112915
76,2023-04-04 12:01:09.347049,2023-04-04 12:03:23.216333,133.86928415298462,8,False,1.313751,19.34755253791809
77,2023-04-04 12:01:43.958407,2023-04-04 12:03:36.822044,112.86363697052002,8,False,8.043616,12.348401069641112
78,2023-04-04 12:01:45.272158,2023-04-04 12:03:45.725278,120.45311999320984,9,False,93.39122,13.40791654586792
79,2023-04-04 12:01:53.315774,2023-04-04 12:03:56.376556,123.060781955719,10,False,15.275973,6.126983404159546
80,2023-04-04 12:03:26.706994,2023-04-04 12:03:58.205279,31.49828505516052,3,False,8.244429,5.063090801239014
81,2023-04-04 12:03:41.982967,2023-04-04 12:04:15.523573,33.540605783462524,3,False,13.674641,17.203100204467773
82,2023-04-04 12:03:50.227396,2023-04-04 12:04:24.241765,34.01436901092529,3,False,23.155408,17.612615823745728
83,2023-04-04 12:04:03.902037,2023-04-04 12:04:32.765640,28.863603115081787,2,False,0.432859,12.34511137008667
84,2023-04-04 12:04:27.057445,2023-04-04 12:05:16.749149,49.69170379638672,1,False,1.727407,7.803494930267334
85,2023-04-04 12:04:27.490304,2023-04-04 12:05:24.511582,57.0212779045105,2,False,23.093328,20.706439971923828
86,2023-04-04 12:04:29.217711,2023-04-04 12:05:56.427579,87.20986771583557,3,False,0.359201,12.962574005126951
87,2023-04-04 12:04:52.311039,2023-04-04 12:05:57.174568,64.86352896690369,3,False,11.738655,15.06454300880432
88,2023-04-04 12:04:52.670240,2023-04-04 12:06:02.377724,69.70748400688171,4,False,1.284175,13.60210418701172
89,2023-04-04 12:05:04.408895,2023-04-04 12:06:13.227661,68.81876611709595,5,False,6.791653,13.377797842025757
90,2023-04-04 12:05:05.693070,2023-04-04 12:06:33.140860,87.44778966903687,6,False,61.782861,23.07473087310791
91,2023-04-04 12:05:12.484723,2023-04-04 12:06:33.699138,81.21441531181335,7,False,1.1253090000000001,23.53787398338318
92,2023-04-04 12:06:14.267584,2023-04-04 12:06:39.610254,25.34266996383667,2,False,1.6194929999999998,18.60584235191345
93,2023-04-04 12:06:15.392893,2023-04-04 12:06:53.861231,38.46833825111389,3,False,14.183322,16.69191575050354
94,2023-04-04 12:06:17.012386,2023-04-04 12:07:13.365291,56.35290503501892,4,False,0.609175,31.29666876792908
95,2023-04-04 12:06:31.195708,2023-04-04 12:07:26.110599,54.91489100456238,5,False,8.401503,25.2721848487854
96,2023-04-04 12:06:31.804883,2023-04-04 12:07:32.263537,60.458653926849365,6,False,14.597751,8.426005125045776
97,2023-04-04 12:06:40.206386,2023-04-04 12:07:32.665503,52.45911717414856,4,False,42.104492,9.127244234085085
98,2023-04-04 12:06:54.804137,2023-04-04 12:07:52.806322,58.00218486785889,4,False,1.1274790000000001,16.42115807533264
99,2023-04-04 12:07:36.908629,2023-04-04 12:07:53.424469,16.51584005355835,1,False,23.046575,20.524060010910038
100,2023-04-04 12:07:38.036108,2023-04-04 12:07:54.809279,16.773170948028564,2,False,2.329541,30.47679591178894
101,2023-04-04 12:08:01.082683,2023-04-04 12:08:05.985283,4.902600288391113,0,False,34.302544,33.28865337371826
102,2023-04-04 12:08:03.412224,2023-04-04 12:08:23.637645,20.22542095184326,1,False,111.382047,19.98320508003235
103,2023-04-04 12:08:37.714768,2023-04-04 12:09:02.601738,24.886970043182373,0,False,0.242351,19.036061763763428
104,2023-04-04 12:10:29.096815,2023-04-04 12:11:13.233538,44.13672304153442,0,False,6.774839,14.217330932617188
105,2023-04-04 12:10:29.339166,2023-04-04 12:11:18.590480,49.25131392478943,1,False,0.308885,15.985704183578491
106,2023-04-04 12:10:36.114005,2023-04-04 12:11:18.876191,42.76218581199646,2,False,27.595578,33.595462799072266
107,2023-04-04 12:10:36.422890,2023-04-04 12:11:50.915716,74.49282622337341,3,False,16.828767,32.502363204956055
108,2023-04-04 12:11:04.018468,2023-04-04 12:12:27.234440,83.21597170829773,4,False,0.236974,10.643139839172363
109,2023-04-04 12:11:20.847235,2023-04-04 12:12:27.504405,66.65717005729675,2,False,57.208126,13.61661696434021
110,2023-04-04 12:11:21.084209,2023-04-04 12:12:40.197873,79.11366391181946,3,False,1.491886,17.421770334243774
111,2023-04-04 12:12:18.292335,2023-04-04 12:12:40.440489,22.14815402030945,3,False,24.715457,21.25635981559753
112,2023-04-04 12:12:19.784221,2023-04-04 12:12:56.686792,36.90257096290589,4,False,0.33108,17.40807318687439
113,2023-04-04 12:12:44.499678,2023-04-04 12:13:09.921115,25.42143702507019,1,False,19.146513,51.93601584434509
114,2023-04-04 12:12:44.830758,2023-04-04 12:13:11.931364,27.100606203079224,2,False,53.751536,38.22126388549805
115,2023-04-04 12:13:03.977271,2023-04-04 12:13:42.650101,38.6728298664093,2,False,0.336723,29.224888801574707
116,2023-04-04 12:13:57.728807,2023-04-04 12:14:05.612855,7.884047985076904,0,False,0.328214,28.334293127059937
117,2023-04-04 12:13:58.065530,2023-04-04 12:14:05.990375,7.924844741821289,1,False,0.373203,16.010305166244507
118,2023-04-04 12:13:58.393744,2023-04-04 12:14:21.564073,23.170329093933105,2,False,0.361533,13.033460855484009
119,2023-04-04 12:13:58.766947,2023-04-04 12:14:26.373631,27.60668396949768,3,False,0.400036,18.309062957763672
120,2023-04-04 12:13:59.128480,2023-04-04 12:14:26.958297,27.829817056655884,4,False,42.203984,16.78532385826111
121,2023-04-04 12:13:59.528516,2023-04-04 12:14:54.402558,54.87404179573059,5,False,14.960904,20.18574571609497
122,2023-04-04 12:14:41.732500,2023-04-04 12:15:10.779354,29.04685401916504,1,False,8.260059,23.34813952445984
123,2023-04-04 12:14:56.693404,2023-04-04 12:15:36.739191,40.04578709602356,1,False,4.030523,20.318422079086304
124,2023-04-04 12:15:04.953463,2023-04-04 12:15:53.976360,49.0228967666626,2,False,0.594092,15.14215326309204
125,2023-04-04 12:15:08.983986,2023-04-04 12:15:54.754983,45.77099704742432,3,False,0.680518,12.670981168746948
126,2023-04-04 12:15:09.578078,2023-04-04 12:16:01.921838,52.34376001358032,4,False,3.084349,8.846388101577759
127,2023-04-04 12:15:10.258596,2023-04-04 12:16:08.240761,57.98216485977173,5,False,0.771226,15.237862825393677
128,2023-04-04 12:15:13.342945,2023-04-04 12:16:22.798271,69.45532584190369,5,False,21.370373,13.627363443374634
129,2023-04-04 12:15:14.114171,2023-04-04 12:16:23.521355,69.40718412399292,6,False,14.021882,21.219441175460812
130,2023-04-04 12:15:35.484544,2023-04-04 12:16:34.343967,58.8594229221344,7,False,2.785231,19.160750150680546
131,2023-04-04 12:15:49.506426,2023-04-04 12:16:41.762304,52.25587797164917,7,False,0.648633,15.972701787948608
132,2023-04-04 12:15:52.291657,2023-04-04 12:17:01.479324,69.18766689300537,8,False,9.778013,11.40517234802246
